analysis_id,cell_id,taskset_id,exact_e0,analysis_variant,task_id,priority_rank,C,D,T,P,D_over_T,task_solver_status,task_certification_status,candidate_response_time,closing_w,witness_h,checked_w_count,checked_h_count,checked_q_count,envelope_call_count,failure_reason,carry_in_vector_hash
bf897458b7644344a2eb10bbd6500ef258dd46e2187ddf74d7f0ae4c4f315205,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_D,2,2,9,77,77,279/500000,1,CANDIDATE_FOUND,CERTIFIED,9,9,0,1,1,9,9,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
bf897458b7644344a2eb10bbd6500ef258dd46e2187ddf74d7f0ae4c4f315205,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_D,3,3,9,79,79,279/400000,1,CANDIDATE_FOUND,CERTIFIED,9,9,0,1,1,9,9,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
bf897458b7644344a2eb10bbd6500ef258dd46e2187ddf74d7f0ae4c4f315205,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_D,4,4,6,83,83,279/400000,1,CANDIDATE_FOUND,CERTIFIED,10,10,0,5,1,10,10,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
bf897458b7644344a2eb10bbd6500ef258dd46e2187ddf74d7f0ae4c4f315205,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_D,5,5,6,95,95,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,16,16,0,11,1,16,16,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
bf897458b7644344a2eb10bbd6500ef258dd46e2187ddf74d7f0ae4c4f315205,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_D,6,6,22,109,109,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,39,39,0,18,1,39,39,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
bf897458b7644344a2eb10bbd6500ef258dd46e2187ddf74d7f0ae4c4f315205,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_D,7,7,1,118,118,279/400000,1,CANDIDATE_FOUND,CERTIFIED,24,24,0,24,1,24,24,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
bf897458b7644344a2eb10bbd6500ef258dd46e2187ddf74d7f0ae4c4f315205,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_D,8,8,5,162,162,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,29,29,0,25,1,29,29,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
bf897458b7644344a2eb10bbd6500ef258dd46e2187ddf74d7f0ae4c4f315205,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_D,9,9,17,193,193,279/400000,1,CANDIDATE_FOUND,CERTIFIED,44,44,0,28,1,44,44,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
d8f80541317e611a196371fe22474f22bf1ce237da0693e971123cd3ea5df0e0,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_D,0,0,3,41,41,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,4,4,1,2,3,5,5,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
d8f80541317e611a196371fe22474f22bf1ce237da0693e971123cd3ea5df0e0,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_D,1,1,2,67,67,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,3,3,1,2,3,4,4,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
d8f80541317e611a196371fe22474f22bf1ce237da0693e971123cd3ea5df0e0,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_D,2,2,9,77,77,279/500000,1,CANDIDATE_FOUND,CERTIFIED,10,10,1,2,3,11,11,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
d8f80541317e611a196371fe22474f22bf1ce237da0693e971123cd3ea5df0e0,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_D,3,3,9,79,79,279/400000,1,CANDIDATE_FOUND,CERTIFIED,10,10,1,2,3,11,11,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
d8f80541317e611a196371fe22474f22bf1ce237da0693e971123cd3ea5df0e0,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_D,4,4,6,83,83,279/400000,1,CANDIDATE_FOUND,CERTIFIED,11,11,1,6,3,12,12,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
d8f80541317e611a196371fe22474f22bf1ce237da0693e971123cd3ea5df0e0,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_D,5,5,6,95,95,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,17,17,1,12,3,18,18,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
d8f80541317e611a196371fe22474f22bf1ce237da0693e971123cd3ea5df0e0,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_D,6,6,22,109,109,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,40,40,1,19,3,41,41,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
d8f80541317e611a196371fe22474f22bf1ce237da0693e971123cd3ea5df0e0,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_D,7,7,1,118,118,279/400000,1,CANDIDATE_FOUND,CERTIFIED,25,25,1,25,3,26,26,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
d8f80541317e611a196371fe22474f22bf1ce237da0693e971123cd3ea5df0e0,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_D,8,8,5,162,162,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,30,30,1,26,3,31,31,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
d8f80541317e611a196371fe22474f22bf1ce237da0693e971123cd3ea5df0e0,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_D,9,9,17,193,193,279/400000,1,CANDIDATE_FOUND,CERTIFIED,45,45,1,29,3,46,46,,ffa24436b743d5b43b8fc768b7d22022b8dc6f863c37b5cdcede6ca0be0ff74f
ec83c2e02670b83194d0b8b340a8b901b60b9e471957437ade1e24b490a7c41c,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_THETA_LOC,0,0,3,41,41,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,3,3,0,1,1,3,3,,
ec83c2e02670b83194d0b8b340a8b901b60b9e471957437ade1e24b490a7c41c,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_THETA_LOC,1,1,2,67,67,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,2,2,0,1,1,2,2,,12a93bcd334f4c349326da74db9bc6733e6321ead91060b0bce2307af3a6ab1d
ec83c2e02670b83194d0b8b340a8b901b60b9e471957437ade1e24b490a7c41c,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_THETA_LOC,2,2,9,77,77,279/500000,1,CANDIDATE_FOUND,CERTIFIED,9,9,0,1,1,9,9,,e3ab6bc08a7e7f57b5b9615df4f4a939be4ac17ae81c5c4ae8ab5d63407e0a94
ec83c2e02670b83194d0b8b340a8b901b60b9e471957437ade1e24b490a7c41c,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_THETA_LOC,3,3,9,79,79,279/400000,1,CANDIDATE_FOUND,CERTIFIED,9,9,0,1,1,9,9,,1709563d39328adf4b3be40a473ca81f04c71d687d72cb154bf11b5d6b32283e
ec83c2e02670b83194d0b8b340a8b901b60b9e471957437ade1e24b490a7c41c,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_THETA_LOC,4,4,6,83,83,279/400000,1,CANDIDATE_FOUND,CERTIFIED,8,8,0,3,1,8,8,,657448e20f7d59f387eb60ad0ae46de26770637f3bb3ca2e1eefdbd7aaa10378
ec83c2e02670b83194d0b8b340a8b901b60b9e471957437ade1e24b490a7c41c,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_THETA_LOC,5,5,6,95,95,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,11,11,0,6,1,11,11,,ca29053282ced36613b09aa08da28bee1515a51f16312287312533efde97d458
ec83c2e02670b83194d0b8b340a8b901b60b9e471957437ade1e24b490a7c41c,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_THETA_LOC,6,6,22,109,109,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,30,30,0,9,1,30,30,,6f0eeb17a716f0f4c3cbd1dd1e8401b58cca8cf0be1a22aa0ba0c7818c0c0a04
ec83c2e02670b83194d0b8b340a8b901b60b9e471957437ade1e24b490a7c41c,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_THETA_LOC,7,7,1,118,118,279/400000,1,CANDIDATE_FOUND,CERTIFIED,12,12,0,12,1,12,12,,eecde2df3dd33aff1f3bfd2002c0801a549928ca076dae9ca7f6f489d617eb2b
ec83c2e02670b83194d0b8b340a8b901b60b9e471957437ade1e24b490a7c41c,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_THETA_LOC,8,8,5,162,162,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,17,17,0,13,1,17,17,,72de9aa6831d3cc413827a0b9dd7595a7d6906ef4e760541af34b7b4dfa60a0c
ec83c2e02670b83194d0b8b340a8b901b60b9e471957437ade1e24b490a7c41c,772a2c2f84ab12d492ff5f9176333c880f381bffd65215d6667fdad446897125,v93-5b7dce0b03-t00000-2292118c3dc7,1,LOC_THETA_LOC,9,9,17,193,193,279/400000,1,CANDIDATE_FOUND,CERTIFIED,30,30,0,14,1,30,30,,2237f75d1cddb9d4c757002a1098aebde6e34df73b5b6d9e1c16fa78277ec010
ecf7c753292a8506efd58d9e98cf73b4c5ef5c8d21dc295b4c39afe44d4d0724,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_THETA_CW,0,0,3,41,41,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,4,4,1,2,3,5,5,,
ecf7c753292a8506efd58d9e98cf73b4c5ef5c8d21dc295b4c39afe44d4d0724,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_THETA_CW,1,1,2,67,67,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,3,3,1,2,3,4,4,,0cd4f7167aadfbd21b6fae4d66e0c97fa3b7b1fd7a664a8d92664d18e2212156
ecf7c753292a8506efd58d9e98cf73b4c5ef5c8d21dc295b4c39afe44d4d0724,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_THETA_CW,2,2,9,77,77,279/500000,1,CANDIDATE_FOUND,CERTIFIED,10,10,1,2,3,11,11,,58f9c659b42fbaa9422b6a6d87fb6eadbebfbe29859d27c47b45d4b03071a562
ecf7c753292a8506efd58d9e98cf73b4c5ef5c8d21dc295b4c39afe44d4d0724,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_THETA_CW,3,3,9,79,79,279/400000,1,CANDIDATE_FOUND,CERTIFIED,10,10,1,2,3,11,11,,0236071fa3ba15a5bdeab046a81b25ace046c6b3a445ebfb77e3a1a46990908e
ecf7c753292a8506efd58d9e98cf73b4c5ef5c8d21dc295b4c39afe44d4d0724,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_THETA_CW,4,4,6,83,83,279/400000,1,CANDIDATE_FOUND,CERTIFIED,9,9,1,4,3,10,10,,61bc36ce7117f6ae9a32c92f7d6cd4d434f2f86bcbbeaca7e780558fabfea68f
ecf7c753292a8506efd58d9e98cf73b4c5ef5c8d21dc295b4c39afe44d4d0724,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_THETA_CW,5,5,6,95,95,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,12,12,1,7,3,13,13,,f0a3f9a53ed5cb93c4ab7c75c09a6adf3ab0da10b21fead0c66d4fa466968e5a
ecf7c753292a8506efd58d9e98cf73b4c5ef5c8d21dc295b4c39afe44d4d0724,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_THETA_CW,6,6,22,109,109,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,31,31,1,10,3,32,32,,5bddc40ec5973bbd1bd6bd092416f3efe16781acc147fcfb21c68f4886e7ed8a
ecf7c753292a8506efd58d9e98cf73b4c5ef5c8d21dc295b4c39afe44d4d0724,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_THETA_CW,7,7,1,118,118,279/400000,1,CANDIDATE_FOUND,CERTIFIED,13,13,1,13,3,14,14,,a5909303bae690e4abbfcd95a6d43260ae03671ec38e29ee553163edc4f7882a
ecf7c753292a8506efd58d9e98cf73b4c5ef5c8d21dc295b4c39afe44d4d0724,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_THETA_CW,8,8,5,162,162,9300000000000001/200000000000000000000,1,CANDIDATE_FOUND,CERTIFIED,18,18,1,14,3,19,19,,a3ca20f55e2d75c808513041d6a4d8eef4abaebf9cae5a7c3e0ead9e878f579a
ecf7c753292a8506efd58d9e98cf73b4c5ef5c8d21dc295b4c39afe44d4d0724,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,0,CW_THETA_CW,9,9,17,193,193,279/400000,1,CANDIDATE_FOUND,CERTIFIED,31,31,1,15,3,32,32,,bbd258d71f9b65b8eea3a850825ca4bcf7ea16cc5eb1257c014cf51234d9f92a
